datahora,Fechamento Atual
2008/07/02 15:30,17.56
2008/07/02 15:45,17.65
2008/07/02 16:00,17.57
2008/07/02 16:15,17.62
2008/07/02 16:30,17.62
2008/07/02 16:45,17.45
2008/07/02 17:00,17.57
2008/07/02 17:45,17.52
2008/07/02 18:00,17.4
2008/07/02 18:15,17.4
2008/07/02 18:30,17.4
2008/07/02 18:45,17.45
2008/07/03 10:00,17.56
2008/07/03 10:15,17.65
2008/07/03 10:30,17.5
2008/07/03 10:45,17.51
2008/07/03 11:00,17.46
2008/07/03 11:15,17.48
2008/07/03 11:30,17.65
2008/07/03 11:45,17.61
2008/07/03 12:00,17.62
2008/07/03 12:15,17.73
2008/07/03 12:30,17.62
2008/07/03 12:45,17.62
2008/07/03 13:00,17.57
2008/07/03 13:15,17.59
2008/07/03 13:30,17.47
2008/07/03 13:45,17.36
2008/07/03 14:00,17.36
2008/07/03 14:15,17.47
2008/07/03 14:30,17.47
2008/07/03 14:45,17.43
2008/07/03 15:00,17.36
2008/07/03 15:15,17.32
2008/07/03 15:30,17.3
2008/07/03 15:45,17.14
2008/07/03 16:00,17.16
2008/07/03 16:15,17.11
2008/07/03 16:30,17.09
2008/07/03 16:45,17.08
2008/07/03 17:00,16.96
2008/07/03 17:45,16.93
2008/07/03 18:00,16.91
2008/07/03 18:15,16.9
2008/07/03 18:30,16.93
2008/07/03 18:45,16.91
2008/07/04 10:00,17.14
2008/07/04 10:15,17.4
2008/07/04 10:30,17.45
2008/07/04 10:45,17.32
2008/07/04 11:00,17.37
2008/07/04 11:15,17.22
2008/07/04 11:30,17.25
2008/07/04 11:45,17.22
2008/07/04 12:00,17.22
2008/07/04 12:15,17.16
2008/07/04 12:30,17.09
2008/07/04 12:45,17.06
2008/07/04 13:00,17.08
2008/07/04 13:15,17.09
2008/07/04 13:30,17.08
2008/07/04 13:45,17.03
2008/07/04 14:00,17.04
2008/07/04 14:15,16.97
2008/07/04 14:30,16.98
2008/07/04 14:45,17,16
2008/07/04 15:00,17,17
2008/07/04 15:15,16.95
2008/07/04 15:30,17,16
2008/07/04 15:45,16.97
2008/07/04 16:00,16.95
2008/07/04 16:15,16.99
2008/07/04 16:30,17,16
2008/07/04 16:45,17.01
2008/07/04 17:00,17.16
2008/07/04 17:45,17.16
2008/07/04 18:15,17,17
2008/07/04 18:30,17.09
2008/07/04 18:45,17.08
2008/07/07 10:00,17.34
2008/07/07 10:15,17.4
2008/07/07 10:30,17.44
2008/07/07 10:45,17.48
2008/07/07 11:00,17.4
2008/07/07 11:15,17.35
2008/07/07 11:30,17.38
2008/07/07 11:45,17.29
2008/07/07 12:00,17.2
2008/07/07 12:15,17.21
2008/07/07 12:30,17.21
2008/07/07 12:45,17.18
2008/07/07 13:00,17.09
2008/07/07 13:15,16.96
2008/07/07 13:30,16.93
2008/07/07 13:45,16.87
2008/07/07 14:00,16.91
2008/07/07 14:15,16.91
2008/07/07 14:30,16.83
2008/07/07 14:45,16.87
2008/07/07 15:00,16.88
2008/07/07 15:15,16.89
2008/07/07 15:30,16.9
2008/07/07 15:45,16.89
2008/07/07 16:00,17.03
2008/07/07 16:15,17.09
2008/07/07 16:30,17.14
2008/07/07 16:45,17.05
2008/07/07 17:00,17.06
2008/07/07 17:45,17.08
2008/07/07 18:00,17.08
2008/07/07 18:15,17.08
2008/07/07 18:30,17.05
2008/07/07 18:45,17,17
2008/07/08 10:00,17.08
2008/07/08 10:15,16.87
2008/07/08 10:30,16.87
2008/07/08 10:45,16.82
2008/07/08 11:00,16.8
2008/07/08 11:15,16.82
2008/07/08 11:30,16.77
2008/07/08 11:45,16.74
2008/07/08 12:00,16.76
2008/07/08 12:15,16.8
2008/07/08 12:30,16.87
2008/07/08 12:45,16.91
2008/07/08 13:00,16.97
2008/07/08 13:15,17.02
2008/07/08 13:30,17.02
2008/07/08 13:45,16.96
2008/07/08 14:00,17,16
2008/07/08 14:15,16.91
2008/07/08 14:30,16.93
2008/07/08 14:45,16.95
2008/07/08 15:00,17,16
2008/07/08 15:15,17.05
2008/07/08 15:30,17.09
2008/07/08 15:45,17.17
2008/07/08 16:00,17.26
2008/07/08 16:15,17.26
2008/07/08 16:30,17.23
2008/07/08 16:45,17.25
2008/07/08 17:00,17.32
2008/07/10 10:00,17.04
2008/07/10 10:15,16.97
2008/07/10 10:30,17.06
2008/07/10 10:45,17.04
2008/07/10 11:00,16.97
2008/07/10 11:15,17.13
2008/07/10 11:30,17.23
2008/07/10 11:45,17.16
2008/07/10 12:00,17.2
2008/07/10 12:15,17.16
2008/07/10 12:30,17.3
2008/07/10 12:45,17.33
2008/07/10 13:00,17.4
2008/07/10 13:15,17.4
2008/07/10 13:30,17.35
2008/07/10 13:45,17.25
2008/07/10 14:00,17.28
2008/07/10 14:15,17.4
2008/07/10 14:30,17.42
2008/07/10 14:45,17.36
2008/07/10 15:00,17.27
2008/07/10 15:15,17.22
2008/07/10 15:30,17.24
2008/07/10 15:45,17.23
2008/07/10 16:00,17.33
2008/07/10 16:15,17.4
2008/07/10 16:30,17.4
2008/07/10 16:45,17.36
2008/07/10 17:00,17.4
2008/07/10 17:45,17.37
2008/07/10 18:00,17.4
2008/07/10 18:15,17.4
2008/07/10 18:30,17.45
2008/07/10 18:45,17.4
2008/07/11 10:00,17.16
2008/07/11 10:15,17.16
2008/07/11 10:30,17.12
2008/07/11 10:45,17.38
2008/07/11 11:00,17.48
2008/07/11 11:15,17.14
2008/07/11 11:30,17.17
2008/07/11 11:45,17.31
2008/07/11 12:00,17.32
2008/07/11 12:15,17.23
2008/07/11 12:30,17.17
2008/07/11 12:45,17.14
2008/07/11 13:00,17.16
2008/07/11 13:15,17.08
2008/07/11 13:30,17.09
2008/07/11 13:45,17.08
2008/07/11 14:00,17.06
2008/07/11 14:15,17.08
2008/07/11 14:30,17.12
2008/07/11 14:45,17.16
2008/07/11 15:00,17.16
2008/07/11 15:15,17.08
2008/07/11 15:30,17.06
2008/07/11 15:45,17.26
2008/07/11 16:00,17.26
2008/07/11 16:15,17.23
2008/07/11 16:30,17.09
2008/07/11 16:45,17.16
2008/07/11 17:00,17.09
2008/07/11 17:45,17.09
2008/07/11 18:00,17.08
2008/07/11 18:15,17.08
2008/07/11 18:45,17.08
2008/07/14 10:00,17.49
2008/07/14 10:15,17.48
2008/07/14 10:30,17.33
2008/07/14 10:45,17.17
2008/07/14 11:00,17.26
2008/07/14 11:15,17.22
2008/07/14 11:30,17.2
2008/07/14 11:45,17.26
2008/07/14 12:00,17.17
2008/07/14 12:15,17.21
2008/07/14 12:30,17.22
2008/07/14 12:45,17.12
2008/07/14 13:00,17.08
2008/07/14 13:15,17.08
2008/07/14 13:30,17.11
2008/07/14 13:45,17.1
2008/07/14 14:00,17.08
2008/07/14 14:15,17.09
2008/07/14 14:30,17.12
2008/07/14 14:45,17.13
2008/07/14 15:00,17.14
2008/07/14 15:15,17.15
2008/07/14 15:30,17.17
2008/07/14 15:45,17.09
2008/07/14 16:00,17.14
2008/07/14 16:15,17.16
2008/07/14 16:30,17.08
2008/07/14 16:45,17.13
2008/07/14 17:00,17.08
2008/07/14 17:45,17.08
2008/07/14 18:00,16.97
2008/07/14 18:15,16.99
2008/07/14 18:30,16.95
2008/07/14 18:45,16.98
2008/07/15 10:00,16.79
2008/07/15 10:15,16.7
2008/07/15 10:30,16.73
2008/07/15 10:45,16.66
2008/07/15 11:00,16.54
2008/07/15 11:15,16.46
2008/07/15 11:30,16.5
2008/07/15 11:45,16.56
2008/07/15 12:00,16.62
2008/07/15 12:15,16.56
2008/07/15 12:30,16.56
2008/07/15 12:45,16.74
2008/07/15 13:00,16.72
2008/07/15 13:15,16.8
2008/07/15 13:30,16.84
2008/07/15 13:45,16.89
2008/07/15 14:00,16.87
2008/07/15 14:15,16.77
2008/07/15 14:30,16.85
2008/07/15 14:45,16.85
2008/07/15 15:00,16.72
2008/07/15 15:15,16.86
2008/07/15 15:30,16.83
2008/07/15 15:45,16.94
2008/07/15 16:00,17,16
2008/07/15 16:15,16.91
2008/07/15 16:30,16.76
2008/07/15 16:45,16.79
2008/07/15 17:00,16.7
2008/07/15 17:45,16.7
2008/07/15 18:00,16.79
2008/07/15 18:30,16.8
2008/07/15 18:45,16.82
2008/07/16 10:00,16.85
2008/07/16 10:15,16.87
2008/07/16 10:30,16.9
2008/07/16 10:45,17,16
2008/07/16 11:00,17,17
2008/07/16 11:15,17.08
2008/07/16 11:30,17.4
2008/07/16 11:45,17.42
2008/07/16 12:00,17.57
2008/07/16 12:15,17.66
2008/07/16 12:30,17.55
2008/07/16 12:45,17.53
2008/07/16 13:00,17.48
2008/07/16 13:15,17.48
2008/07/16 13:30,17.53
2008/07/16 13:45,17.56
2008/07/16 14:00,17.55
2008/07/16 14:15,17.57
2008/07/16 14:30,17.6
2008/07/16 14:45,17.61
2008/07/16 15:00,17.62
2008/07/16 15:15,17.72
2008/07/16 15:30,17.79
2008/07/16 15:45,17.95
2008/07/16 16:00,18.06
2008/07/16 16:15,18.14
2008/07/16 16:30,18.14
2008/07/16 16:45,18.13
2008/07/16 17:00,18.16
2008/07/16 17:45,18.16
2008/07/16 18:00,18.14
2008/07/16 18:15,18.14
2008/07/16 18:30,18.14
2008/07/16 18:45,18.21
2008/07/17 10:00,18.5
2008/07/17 10:15,18.28
2008/07/17 10:30,18.66
2008/07/17 10:45,18.44
2008/07/17 11:00,18.38
2008/07/17 11:15,18.36
2008/07/17 11:30,18.25
2008/07/17 11:45,18.23
2008/07/17 12:00,18.14
2008/07/17 12:15,18.27
2008/07/17 12:30,18.26
2008/07/17 12:45,18.24
2008/07/17 13:00,18.23
2008/07/17 13:15,18.3
2008/07/17 13:30,18.25
2008/07/17 13:45,18.34
2008/07/17 14:00,18.58
2008/07/17 14:15,18.58
2008/07/17 14:30,18.62
2008/07/17 14:45,18.59
2008/07/17 15:00,18.59
2008/07/17 15:15,18.57
2008/07/17 15:30,18.42
2008/07/17 15:45,18.5
2008/07/17 16:00,18.47
2008/07/17 16:15,18.51
2008/07/17 16:30,18.5
2008/07/17 16:45,18.59
2008/07/17 17:00,18.39
2008/07/17 17:45,18.03
2008/07/17 18:00,18.03
2008/07/17 18:15,18.03
2008/07/17 18:30,18.03
2008/07/18 10:00,18.63
2008/07/18 10:15,18.57
2008/07/18 10:30,18.61
2008/07/18 10:45,18.7
2008/07/18 11:00,18.76
2008/07/18 11:15,18.79
2008/07/18 11:30,18.96
2008/07/18 11:45,18.96
2008/07/18 12:00,18.95
2008/07/18 12:15,18.87
2008/07/18 12:30,18.83
2008/07/18 12:45,18.76
2008/07/18 13:00,18.7
2008/07/18 13:15,18.7
2008/07/18 13:30,18.74
2008/07/18 13:45,18.78
2008/07/18 14:00,18.77
2008/07/18 14:15,18.76
2008/07/18 14:30,18.76
2008/07/18 14:45,18.75
2008/07/18 15:00,18.76
2008/07/18 15:15,18.76
2008/07/18 15:30,18.76
2008/07/18 15:45,18.76
2008/07/18 16:00,18.86
2008/07/18 16:15,18.88
2008/07/18 16:30,18.87
2008/07/18 16:45,18.88
2008/07/18 17:00,18.95
2008/07/18 17:45,18.96
2008/07/18 18:15,18.91
2008/07/18 18:45,18.83
2008/07/21 10:00,18.88
2008/07/21 10:15,18.88
2008/07/21 10:30,18.91
2008/07/21 10:45,18.78
2008/07/21 11:00,18.74
2008/07/21 11:15,18.87
2008/07/21 11:30,18.88
2008/07/21 11:45,18.87
2008/07/21 12:00,18.79
2008/07/21 12:15,18.78
2008/07/21 12:30,18.74
2008/07/21 12:45,18.67
2008/07/21 13:00,18.59
2008/07/21 13:15,18.64
2008/07/21 13:30,18.66
2008/07/21 13:45,18.65
2008/07/21 14:00,18.66
2008/07/21 14:15,18.66
2008/07/21 14:30,18.7
2008/07/21 14:45,18.7
2008/07/21 15:00,18.69
2008/07/21 15:15,18.66
2008/07/21 15:30,18.66
2008/07/21 15:45,18.66
2008/07/21 16:00,18.63
2008/07/21 16:15,18.62
2008/07/21 16:30,18.63
2008/07/21 16:45,18.63
2008/07/21 17:00,18.52
2008/07/21 17:45,18.39
2008/07/21 18:00,18.39
2008/07/21 18:15,18.52
2008/07/21 18:30,18.5
2008/07/21 18:45,18.34
2008/07/22 10:00,18.14
2008/07/22 10:15,18.2
2008/07/22 10:30,18.17
2008/07/22 10:45,18.26
2008/07/22 11:00,18.44
2008/07/22 11:15,18.48
2008/07/22 11:30,18.53
2008/07/22 11:45,18.44
2008/07/22 12:00,18.55
2008/07/22 12:15,18.71
2008/07/22 12:30,18.7
2008/07/22 12:45,18.63
2008/07/22 13:00,18.66
2008/07/22 13:15,18.66
2008/07/22 13:30,18.63
2008/07/22 13:45,18.66
2008/07/22 14:00,18.61
2008/07/22 14:15,18.56
2008/07/22 14:30,18.61
2008/07/22 14:45,18.61
2008/07/22 15:00,18.55
2008/07/22 15:15,18.56
2008/07/22 15:30,18.63
2008/07/22 15:45,18.7
2008/07/22 16:00,18.72
2008/07/22 16:15,18.7
2008/07/22 16:30,18.7
2008/07/22 16:45,18.66
2008/07/22 17:00,18.76
2008/07/22 17:45,18.76
2008/07/22 18:00,18.77
2008/07/22 18:15,18.69
2008/07/22 18:30,18.71
2008/07/22 18:45,18.8
2008/07/23 10:00,18.85
2008/07/23 10:15,18.56
2008/07/23 10:30,18.71
2008/07/23 10:45,18.83
2008/07/23 11:00,19,18
2008/07/23 11:15,18.96
2008/07/23 11:30,18.98
2008/07/23 11:45,18.93
2008/07/23 12:00,18.83
2008/07/23 12:15,18.86
2008/07/23 12:30,18.75
2008/07/23 12:45,18.67
2008/07/23 13:00,18.66
2008/07/23 13:15,18.72
2008/07/23 13:30,18.7
2008/07/23 13:45,18.7
2008/07/23 14:00,18.66
2008/07/23 14:15,18.77
2008/07/23 14:30,18.81
2008/07/23 14:45,18.79
2008/07/23 15:00,18.84
2008/07/23 15:15,18.94
2008/07/23 15:30,18.96
2008/07/23 15:45,18.95
2008/07/23 16:00,18.89
2008/07/23 16:15,18.81
2008/07/23 16:30,18.76
2008/07/23 16:45,18.76
2008/07/23 17:00,18.76
2008/07/23 17:45,18.74
2008/07/23 18:00,18.74
2008/07/23 18:30,18.74
2008/07/23 18:45,18.86
2008/07/24 10:00,18.7
2008/07/24 10:15,18.71
2008/07/24 10:30,18.61
2008/07/24 10:45,18.55
2008/07/24 11:00,18.51
2008/07/24 11:15,18.5
2008/07/24 11:30,18.58
2008/07/24 11:45,18.5
2008/07/24 12:00,18.25
2008/07/24 12:15,18.25
2008/07/24 12:30,18.34
2008/07/24 12:45,18.32
2008/07/24 13:00,18.2
2008/07/24 13:15,18.21
2008/07/24 13:30,18.26
2008/07/24 13:45,18.29
2008/07/24 14:00,18.23
2008/07/24 14:15,18.23
2008/07/24 14:30,18.36
2008/07/24 14:45,18.3
2008/07/24 15:00,18.21
2008/07/24 15:15,18.25
2008/07/24 15:30,18.24
2008/07/24 15:45,18.2
2008/07/24 16:00,18.2
2008/07/24 16:15,18.13
2008/07/24 16:30,18.08
2008/07/24 16:45,18.03
2008/07/24 17:00,18.03
2008/07/24 17:45,17.88
2008/07/24 18:00,17.69
2008/07/24 18:15,17.76
2008/07/24 18:30,17.79
2008/07/24 18:45,17.69
2008/07/25 10:00,17.78
2008/07/25 10:15,17.79
2008/07/25 10:30,17.66
2008/07/25 10:45,17.88
2008/07/25 11:00,17.79
2008/07/25 11:15,17.64
2008/07/25 11:30,17.71
2008/07/25 11:45,17.94
2008/07/25 12:00,17.92
2008/07/25 12:15,17.87
2008/07/25 12:30,17.88
2008/07/25 12:45,17.76
2008/07/25 13:00,17.74
2008/07/25 13:15,17.75
2008/07/25 13:30,17.74
2008/07/25 13:45,17.66
2008/07/25 14:00,17.52
2008/07/25 14:15,17.49
2008/07/25 14:30,17.49
2008/07/25 14:45,17.56
2008/07/25 15:00,17.63
2008/07/25 15:15,17.62
2008/07/25 15:30,17.67
2008/07/25 15:45,17.69
2008/07/25 16:00,17.57
2008/07/25 16:15,17.58
2008/07/25 16:30,17.56
2008/07/25 16:45,17.57
2008/07/25 17:00,17.62
2008/07/25 17:45,17.62
2008/07/25 18:00,17.62
2008/07/25 18:15,17.64
2008/07/25 18:30,17.64
2008/07/25 18:45,17.62
2008/07/28 10:00,17.83
2008/07/28 10:15,17.86
2008/07/28 10:30,17.95
2008/07/28 10:45,17.86
2008/07/28 11:00,17.8
2008/07/28 11:15,17.79
2008/07/28 11:30,17.84
2008/07/28 11:45,17.76
2008/07/28 12:00,17.76
2008/07/28 12:15,17.62
2008/07/28 12:30,17.52
2008/07/28 12:45,17.67
2008/07/28 13:00,17.63
2008/07/28 13:15,17.72
2008/07/28 13:30,17.69
2008/07/28 13:45,17.61
2008/07/28 14:00,17.57
2008/07/28 14:15,17.51
2008/07/28 14:30,17.53
2008/07/28 14:45,17.61
2008/07/28 15:00,17.53
2008/07/28 15:15,17.52
2008/07/28 15:30,17.52
2008/07/28 15:45,17.4
2008/07/28 16:00,17.44
2008/07/28 16:15,17.46
2008/07/28 16:30,17.42
2008/07/28 16:45,17.37
2008/07/28 17:00,17.33
2008/07/28 17:45,17.39
2008/07/28 18:00,17.32
2008/07/28 18:15,17.32
2008/07/28 18:30,17.35
2008/07/28 18:45,17.26
2008/07/29 10:00,17.56
2008/07/29 10:15,17.49
2008/07/29 10:30,17.42
2008/07/29 10:45,17.51
2008/07/29 11:00,17.5
2008/07/29 11:15,17.52
2008/07/29 11:30,17.49
2008/07/29 11:45,17.48
2008/07/29 12:00,17.47
2008/07/29 12:15,17.45
2008/07/29 12:30,17.48
2008/07/29 12:45,17.42
2008/07/29 13:00,17.41
2008/07/29 13:15,17.44
2008/07/29 13:30,17.44
2008/07/29 13:45,17.52
2008/07/29 14:00,17.42
2008/07/29 14:15,17.43
2008/07/29 14:30,17.49
2008/07/29 14:45,17.62
2008/07/29 15:00,17.49
2008/07/29 15:15,17.46
2008/07/29 15:30,17.43
2008/07/29 15:45,17.54
2008/07/29 16:00,17.54
2008/07/29 16:15,17.62
2008/07/29 16:30,17.69
2008/07/29 16:45,17.79
2008/07/29 17:00,17.92
2008/07/29 17:45,17.83
2008/07/29 18:15,17.83
2008/07/29 18:30,17.86
2008/07/30 10:00,18.2
2008/07/30 10:15,18.32
2008/07/30 10:30,18.32
2008/07/30 10:45,18.14
2008/07/30 11:00,18.16
2008/07/30 11:15,18.2
2008/07/30 11:30,18.18
2008/07/30 11:45,18.22
2008/07/30 12:00,18.31
2008/07/30 12:15,18.25
2008/07/30 12:30,18.21
2008/07/30 12:45,18.26
2008/07/30 13:00,18.2
2008/07/30 13:15,18.18
2008/07/30 13:30,18.13
2008/07/30 13:45,18.14
2008/07/30 14:00,18.16
2008/07/30 14:15,18.19
2008/07/30 14:30,18.14
2008/07/30 14:45,18.09
2008/07/30 15:00,18.07
2008/07/30 15:15,18.22
2008/07/30 15:30,18.23
2008/07/30 15:45,18.14
2008/07/30 16:00,18.09
2008/07/30 16:15,18.16
2008/07/30 16:30,18.3
2008/07/30 16:45,18.25
2008/07/30 17:00,18.27
2008/07/30 17:45,18.21
2008/07/30 18:00,18.21
2008/07/30 18:15,18.23
2008/07/30 18:30,18.23
2008/07/30 18:45,18.23
2008/07/31 10:00,18.08
2008/07/31 10:15,18.09
2008/07/31 10:30,18.23
2008/07/31 10:45,18.18
2008/07/31 11:00,18.2
2008/07/31 11:15,18.26
2008/07/31 11:30,18.27
2008/07/31 11:45,18.38
2008/07/31 12:00,18.3
2008/07/31 12:15,18.25
2008/07/31 12:30,18.21
2008/07/31 12:45,18.14
2008/07/31 13:00,18.07
2008/07/31 13:15,18.06
2008/07/31 13:30,18.07
2008/07/31 13:45,18.07
2008/07/31 14:00,18.1
2008/07/31 14:15,18.1
2008/07/31 14:30,18.11
2008/07/31 14:45,18.13
2008/07/31 15:00,18.17
2008/07/31 15:15,18.25
2008/07/31 15:30,18.47
2008/07/31 15:45,18.35
2008/07/31 16:00,18.5
2008/07/31 16:15,18.25
2008/07/31 16:30,18.14
2008/07/31 16:45,18.19
2008/07/31 17:00,18.34
2008/07/31 17:45,18.26
2008/07/31 18:00,18.32
2008/07/31 18:15,18.34
2008/07/31 18:30,18.27
2008/07/31 18:45,18.34
2008/08/01 10:00,18.16
2008/08/01 10:15,18.25
2008/08/01 10:30,18.17
2008/08/01 10:45,18.09
2008/08/01 11:00,18.1
2008/08/01 11:15,18.07
2008/08/01 11:30,18.05
2008/08/01 11:45,18.08
2008/08/01 12:00,18.03
2008/08/01 12:15,18.01
2008/08/01 12:30,18.03
2008/08/01 12:45,18.04
2008/08/01 13:00,17.97
2008/08/01 13:15,18,17
2008/08/01 13:30,18.03
2008/08/01 13:45,18.02
2008/08/01 14:00,18.06
2008/08/01 14:15,18.1
2008/08/01 14:30,18.08
2008/08/01 14:45,18.06
2008/08/01 15:00,18,18
2008/08/01 15:15,17.97
2008/08/01 15:30,17.97
2008/08/01 15:45,17.92
2008/08/01 16:00,17.97
2008/08/01 16:15,18.05
2008/08/01 16:30,18.11
2008/08/01 16:45,18.03
2008/08/01 17:00,18,18
2008/08/01 17:45,17.97
2008/08/01 18:00,17.97
2008/08/01 18:15,17.92
2008/08/01 18:30,17.87
2008/08/01 18:45,17.88
2008/08/04 10:00,17.86
2008/08/04 10:15,17.89
2008/08/04 10:30,17.76
2008/08/04 10:45,17.73
2008/08/04 11:00,17.57
2008/08/04 11:15,17.6
2008/08/04 11:30,17.51
2008/08/04 11:45,17.56
2008/08/04 12:00,17.46
2008/08/04 12:15,17.51
2008/08/04 12:30,17.57
2008/08/04 12:45,17.56
2008/08/04 13:00,17.51
2008/08/04 13:15,17.49
2008/08/04 13:30,17.46
2008/08/04 13:45,17.44
2008/08/04 14:00,17.36
2008/08/04 14:15,17.32
2008/08/04 14:30,17.41
2008/08/04 14:45,17.4
2008/08/04 15:00,17.46
2008/08/04 15:15,17.49
2008/08/04 15:30,17.62
2008/08/04 15:45,17.57
2008/08/04 16:00,17.45
2008/08/04 16:15,17.31
2008/08/04 16:30,17.4
2008/08/04 16:45,17.44
2008/08/04 17:00,17.45
2008/08/04 17:45,17.46
2008/08/04 18:00,17.46
2008/08/04 18:15,17.48
2008/08/04 18:30,17.48
2008/08/04 18:45,17.45
2008/08/05 10:00,17.97
2008/08/05 10:15,17.83
2008/08/05 10:30,17.65
2008/08/05 10:45,17.86
2008/08/05 11:00,17.76
2008/08/05 11:15,17.78
2008/08/05 11:30,17.79
2008/08/05 11:45,17.79
2008/08/05 12:00,17.82
2008/08/05 12:15,17.86
2008/08/05 12:30,17.85
2008/08/05 12:45,17.97
2008/08/05 13:00,17.95
2008/08/05 13:15,17.99
2008/08/05 13:30,17.92
2008/08/05 13:45,17.95
2008/08/05 14:00,17.95
2008/08/05 14:15,18.01
2008/08/05 14:30,18.02
2008/08/05 14:45,18.04
2008/08/05 15:00,17.99
2008/08/05 15:15,18.06
2008/08/05 15:30,18.05
2008/08/05 15:45,18.05
2008/08/05 16:00,18.05
2008/08/05 16:15,18.01
2008/08/05 16:30,18.05
2008/08/05 16:45,18.13
2008/08/05 17:00,18.16
2008/08/05 17:45,18.23
2008/08/05 18:00,18.16
2008/08/05 18:15,18.16
2008/08/05 18:30,18.17
2008/08/05 18:45,18.16
2008/08/06 10:00,18.32
2008/08/06 10:15,18.18
2008/08/06 10:30,17.98
2008/08/06 10:45,18.17
2008/08/06 11:00,18.1
2008/08/06 11:15,18.23
2008/08/06 11:30,18.14
2008/08/06 11:45,18.16
2008/08/06 12:00,18.2
2008/08/06 12:15,18.19
2008/08/06 12:30,18.34
2008/08/06 12:45,18.41
2008/08/06 13:00,18.55
2008/08/06 13:15,18.52
2008/08/06 13:30,18.55
2008/08/06 13:45,18.49
2008/08/06 14:00,18.43
2008/08/06 14:15,18.47
2008/08/06 14:30,18.47
2008/08/06 14:45,18.41
2008/08/06 15:00,18.41
2008/08/06 15:15,18.5
2008/08/06 15:30,18.5
2008/08/06 15:45,18.55
2008/08/06 16:00,18.58
2008/08/06 16:15,18.56
2008/08/06 16:30,18.56
2008/08/06 16:45,18.56
2008/08/06 17:00,18.52
2008/08/06 17:45,18.48
2008/08/06 18:00,18.47
2008/08/06 18:15,18.47
2008/08/06 18:30,18.59
2008/08/06 18:45,18.59
2008/08/07 10:00,18.4
2008/08/07 10:15,18.25
2008/08/07 10:30,18.17
2008/08/07 10:45,18.2
2008/08/07 11:00,18.28
2008/08/07 11:15,18.36
2008/08/07 11:30,18.31
2008/08/07 11:45,18.37
2008/08/07 12:00,18.26
2008/08/07 12:15,18.16
2008/08/07 12:30,18.15
2008/08/07 12:45,18.17
2008/08/07 13:00,18.16
2008/08/07 13:15,18.21
2008/08/07 13:30,18.29
2008/08/07 13:45,18.27
2008/08/07 14:00,18.27
2008/08/07 14:15,18.32
2008/08/07 14:30,18.33
2008/08/07 14:45,18.34
2008/08/07 15:00,18.28
2008/08/07 15:15,18.29
2008/08/07 15:30,18.35
2008/08/07 15:45,18.25
2008/08/07 16:00,18.12
2008/08/07 16:15,18.14
2008/08/07 16:30,18.14
2008/08/07 16:45,18.16
2008/08/07 17:00,18.16
2008/08/07 17:45,18.21
2008/08/07 18:00,18.16
2008/08/07 18:15,18.16
2008/08/07 18:30,18.07
2008/08/07 18:45,18.13
2008/08/08 10:00,17.88
2008/08/08 10:15,18.14
2008/08/08 10:30,18.18
2008/08/08 10:45,18.16
2008/08/08 11:00,18.22
2008/08/08 11:15,18.26
2008/08/08 11:30,18.26
2008/08/08 11:45,18.32
2008/08/08 12:00,18.27
2008/08/08 12:15,18.26
2008/08/08 12:30,18.23
2008/08/08 12:45,18.25
2008/08/08 13:00,18.25
2008/08/08 13:15,18.25
2008/08/08 13:30,18.25
2008/08/08 13:45,18.21
2008/08/08 14:00,18.19
2008/08/08 14:15,18.21
2008/08/08 14:30,18.23
2008/08/08 14:45,18.09
2008/08/08 15:00,18.11
2008/08/08 15:15,18.06
2008/08/08 15:30,18.09
2008/08/08 15:45,18.06
2008/08/08 16:00,18.06
2008/08/08 16:15,18.03
2008/08/08 16:30,18.09
2008/08/08 16:45,18.07
2008/08/08 17:00,17.92
2008/08/08 17:45,18.08
2008/08/08 18:30,17.97
2008/08/08 18:45,17.97
2008/08/11 10:00,18.16
2008/08/11 10:15,18.16
2008/08/11 10:30,18.06
2008/08/11 10:45,17.88
2008/08/11 11:00,17.92
2008/08/11 11:15,17.92
2008/08/11 11:30,17.89
2008/08/11 11:45,17.73
2008/08/11 12:00,17.77
2008/08/11 12:15,17.78
2008/08/11 12:30,17.81
2008/08/11 12:45,17.83
2008/08/11 13:00,17.79
2008/08/11 13:15,17.79
2008/08/11 13:30,17.79
2008/08/11 13:45,17.76
2008/08/11 14:00,17.72
2008/08/11 14:15,17.73
2008/08/11 14:30,17.74
2008/08/11 14:45,17.7
2008/08/11 15:00,17.72
2008/08/11 15:15,17.71
2008/08/11 15:30,17.75
2008/08/11 15:45,17.73
2008/08/11 16:00,17.65
2008/08/11 16:15,17.56
2008/08/11 16:30,17.7
2008/08/11 16:45,17.62
2008/08/11 17:00,17.51
2008/08/11 17:45,17.46
2008/08/11 18:00,17.45
2008/08/11 18:15,17.45
2008/08/11 18:30,17.45
2008/08/11 18:45,17.51
2008/08/12 10:00,17.72
2008/08/12 10:15,17.65
2008/08/12 10:30,17.76
2008/08/12 10:45,17.86
2008/08/12 11:00,17.69
2008/08/12 11:15,17.7
2008/08/12 11:30,17.7
2008/08/12 11:45,17.75
2008/08/12 12:00,17.73
2008/08/12 12:15,17.75
2008/08/12 12:30,17.68
2008/08/12 12:45,17.69
2008/08/12 13:00,17.71
2008/08/12 13:15,17.73
2008/08/12 13:30,17.72
2008/08/12 13:45,17.66
2008/08/12 14:00,17.66
2008/08/12 14:15,17.64
